"SOURCE_JOB_NUMBER","SOURCE_LINE_NUMBER","ITEM_CODE","NAME","QUANTITY","UNIT_PRICE","SOURCE_TYPE"
JCL11232,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11232,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11232,6,PAR1101003525,"WIPER BLADE 14""-TENSAI",1,4,Part
JCL11232,7,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11232,8,M01006,R/R SPARK PLUGS,1,95,Labor
JCL11232,9,PAR1101001489,SPARK PLUG,4,66,Part
JCL11232,10,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11233,1,M11001,R/R BATTERY,0.25,95,Labor
JCL11233,2,BAT1101000755,CMF-55559 MB KOREA BATTERY DIN55,1,203,Part
JCL11233,3,SLL01185,VEHICLE BROUGHT BY RECOVERY FOR STARTING PRO- SHJ TO SHJ,1,63,Service
JCL11234,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11234,2,"9999",CONSUMABLES,1,10,Consumable
JCL11234,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11234,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11234,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11234,6,PAR9999005757,REMOTE BATTERY CR2032,1,6,Part
JCL11235,1,B17022,R/R REAR BUMPER,2,95,Labor
JCL11235,2,"9999",CONSUMABLES,1,10,Consumable
JCL11235,3,"9999",PAINT AND THINNERS,1,25,Consumable
JCL11235,4,PAR1101001799,REAR  BUMPER ASSY,1,105.011,Part
JCL11235,5,PAR9999002169,RR BUMPER STICKER ST(SHARJAH),1,5.691,Part
JCL11235,6,"9999",Labour EXCESS,1,114.3,O
JCL11236,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11236,2,"9999",CONSUMABLES,1,10,Consumable
JCL11236,3,PAR1104000199,OIL FILTER,1,15,Part
JCL11236,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.3,14.75,Part
JCL11236,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11236,6,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11236,7,PAR1101003525,"WIPER BLADE 14""-TENSAI",1,4,Part
JCL11236,8,M03002,R/R REAR BRAKE PAD,0.5,95,Labor
JCL11236,9,PAR1104000401,REAR BRAKE PAD,1,27,Part
JCL11236,10,M08001,R/R RADIATOR ASSY,1.5,95,Labor
JCL11236,11,PAR1104000565,RADIATOR ASSY,1,185,Part
JCL11236,12,PAR1101001331,COOLANT ACDELCO (RED),2,22,Part
JCL11236,13,TYR1104000006,"195 65 R15 91V BLACK HAWK TYRE",2,165,Part
JCL11237,1,M00002,AC CONDENSOR CLEANER,0.5,95,Labor
JCL11237,2,PAR9999001301,RADIATOR CAP,1,39,Part
JCL11237,3,PAR1101001331,COOLANT ACDELCO (RED),1,22,Part
JCL11238,1,M00002,AC CONDENSOR CLEANING,0.5,95,Labor
JCL11238,2,PAR9999001301,RADIATOR CAP,1,39,Part
JCL11238,3,PAR1101001331,COOLANT ACDELCO (RED),1,22,Part
JCL11238,4,SLL01186,Vehicle bought by Recovery - Others,1,105,Service
JCL11239,1,M00001,LUB SERVICE,1,105,Labor
JCL11239,2,LUB1305000001,"5W-30 API SN/CF-ELF (TOTAL) DIESEL ENGINE OIL ACEA C2 & C3",8,20,Part
JCL11239,3,PAR1102000196,"OIL FILTER, INNOVA",1,15,Part
JCL11240,1,M00002,R/R FRONT WHEEL BEARING & DISC SKIMMING,1,348.5,Labor
JCL11240,2,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11240,3,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11240,4,PAR9999001764,WHEEL NUT,1,5,Part
JCL11240,5,PAR1101003684,FT WHEEL HUB& BEARING,2,115,Part
JCL11240,6,SLL01187,DISC SKIMMING CHARGES,1,31.5,Service
JCL11241,1,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11242,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11242,2,"9999",CONSUMABLES,1,10,Consumable
JCL11242,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11242,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11242,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11242,6,PAR1101000864,AIR FILTER,1,6.5,Part
JCL11242,7,PAR1101000871,AC FILTER,1,5.5,Part
JCL11242,8,M02001,R/R ATF,0.5,95,Labor
JCL11242,9,LUB1101000799,"AUTOMATIC TRANSMISSION FLUID, TOYOTA",1,135,Part
JCL11243,1,M00002,R/R WATER PUMP ASSY & SWIPE,3.5,95,Labor
JCL11243,2,PAR1101001331,COOLANT ACDELCO (RED),2,22,Part
JCL11243,3,M00003,WORK NOT DONE,0,95,Labor
JCL11243,4,PAR9999001301,RADIATOR CAP,1,39,Part
JCL11243,5,M08001,R/R RADIATOR ASSY,1.5,95,Labor
JCL11243,6,PAR1101003460,"RADIATOR (NORMAL), CAMRY",1,185,Part
JCL11246,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11246,2,"9999",CONSUMABLES,1,10,Consumable
JCL11246,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11246,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11246,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11247,1,M00003,O/H ALTERNATOR,2.5,95,Labor
JCL11247,2,PAR1101003636,ALTERNATOR PULLEY,1,85,Part
JCL11247,3,PAR1101002359,"HOLDER ASSY,ALTERNATOR BRUSH",1,35,Part
JCL11247,4,PAR1101003533,ALTENATOR BELT,1,35,Part
JCL11250,1,M00000,WORK NOT DONE,0,95,Labor
JCL11250,2,"9999",CONSUMABLES,1,0,Consumable
JCL11250,3,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11250,4,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11250,5,M11001,R/R BATTERY,0.25,95,Labor
JCL11250,6,BAT1101000755,CMF-55559 MB KOREA BATTERY DIN55,1,203,Part
JCL11253,1,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11254,1,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11254,2,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11254,3,"9999",CONSUMABLES,1,10,Consumable
JCL11254,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11254,5,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11254,6,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11254,7,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11254,8,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11254,9,PAR9999001814,REVERSE BULB (921- OSRAM) 12V W16W,1,5,Part
JCL11254,10,PAR9999001665,OIL PAN DRIAN PLUGS GASKET,1,5,Part
JCL11256,1,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11259,1,M00001,REPLACE CVT OIL WITH FILTER & DIFF. OIL,1,178,Labor
JCL11259,2,LUB9999004770,GEAR OIL 75W90 - MG,3,72,Part
JCL11259,3,LUB1534000001,DCT 280 GEAR OIL MG RX5 2024,4,52,Part
JCL11259,4,PAR9999006224,"TRANSMISSION OIL FILTER, MG RX5 2024",1,110,Part
JCL11259,5,PAR9999006327,VALVE BODY GASKET,1,53.025,Part
JCL11259,6,PAR9999005925,A/C FILTER,1,58,Part
JCL11259,7,PAR9999006327,VALVE BODY GASKET,1,-53.025,R
JCL11259,8,PAR9999006328,ATF GASKET,1,80,Part
JCL11259,9,SLL01202,DISC SKIMMING CHARGES,1,63,Service
JCL11259,10,M00002,REPLACE FRONT BRAKE PAD & DISC SKIMMING,1,111,Labor
JCL11259,11,PAR9999006198,FRONT BRAKE PAD,1,110,Part
JCL11259,12,M00003,REPLACE REAR BRAKE PAD & DISC SKIMMING,1,111,Labor
JCL11259,13,PAR9999006199,REAR BRAKE PAD,1,110,Part
JCL11260,1,M00001,R/R FRONT WHEEL BEARING,3,95,Labor
JCL11260,2,PAR1101003684,FT WHEEL HUB& BEARING,2,115,Part
JCL11260,3,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11260,4,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11262,1,M00001,R/R FRONT WHEEL BEARING,3,95,Labor
JCL11262,2,PAR1101002519,FRT WHEEL HUB BEARING - CAMRY,2,115,Part
JCL11263,1,M00002,R/R HORN WIRE,0.5,95,Labor
JCL11266,1,M00001,R/R CVT OIL& FILTER,1,144,Labor
JCL11266,2,PAR6703000021,JAC CVT OIL 1 LTR,4,78.5,Part
JCL11266,3,PAR6703000076,CVT FILTER ASSY,1,412,Part
JCL11266,4,M00002,R/R SPARK PLUG & THROTTLE BODY CLEAN,1,240,Labor
JCL11267,1,M00002,R/R FRONT WHEEL BEARING,3,95,Labor
JCL11267,2,PAR1101002519,FRT WHEEL HUB BEARING - CAMRY,2,115,Part
JCL11268,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11268,2,"9999",CONSUMABLES,1,10,Consumable
JCL11268,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11268,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11268,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11268,6,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11268,7,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11268,8,PAR9999001665,OIL PAN DRIAN PLUGS GASKET,1,5,Part
JCL11268,9,M03002,R/R REAR BRAKE PAD,0.5,95,Labor
JCL11268,10,PAR1101000997,BRAKE PAD REAR,1,27,Part
JCL11269,1,M11001,R/R BATTERY,0.25,95,Labor
JCL11269,2,BAT1101000755,CMF-55559 MB KOREA BATTERY DIN55,1,203,Part
JCL11269,3,PAR9999005757,REMOTE BATTERY CR2032,1,5,Part
JCL11269,4,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11269,5,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11271,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11271,2,"9999",CONSUMABLES,1,10,Consumable
JCL11271,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11271,4,PAR1906000054,OIL FILTER,1,34,Part
JCL11271,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11271,6,PAR2004000085,A/C FILTER,1,63.84,Part
JCL11271,7,M01006,R/R SPARK PLUGS,1,95,Labor
JCL11271,8,PAR1905000141,SPARK PLUG,4,55,Part
JCL11272,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11272,2,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,3,10.18,Part
JCL11272,3,PAR1201001330,OIL FILTER,1,17.01,Part
JCL11272,4,"9999",CONSUMABLES,1,10,Consumable
JCL11274,1,M00002,REPLACE BLOWER MOTOR,2,95,Labor
JCL11274,2,PAR1202000937,BLOWER MOTOR (AARO) SUNNY 24,1,175,Part
JCL11274,3,M00001,REPLACE ATF OIL,0.5,95,Labor
JCL11274,4,LUB1202000002,ATF OIL -S MAIC (4LTR),1,190,Part
JCL11274,5,M00003,R/R RADIATOR FAN MOTOR & CORRECT RESISTO WIRE,2,95,Labor
JCL11275,1,M00006,LUBE SERVICE,1,83.62,Labor
JCL11275,2,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11275,3,PAR1301000128,OIL FILTER,1,15,Part
JCL11276,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11276,2,"9999",CONSUMABLES,1,10,Consumable
JCL11276,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11276,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11276,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11276,6,PAR1101000871,AC FILTER,1,5.5,Part
JCL11277,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11277,2,"9999",CONSUMABLES,1,10,Consumable
JCL11277,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11277,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11277,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11277,6,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11278,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11278,2,"9999",CONSUMABLES,1,10,Consumable
JCL11278,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11278,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.3,14.75,Part
JCL11278,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11278,6,PAR1101000871,AC FILTER,1,5.5,Part
JCL11278,7,M03002,R/R REAR BRAKE PAD,0.5,95,Labor
JCL11278,8,PAR1104000401,REAR BRAKE PAD,1,27,Part
JCL11279,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11279,2,"9999",CONSUMABLES,1,10,Consumable
JCL11279,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11279,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11279,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11279,6,PAR1101001735,AIR FILTER,1,115,Part
JCL11279,7,PAR1101000871,AC FILTER,1,5.5,Part
JCL11279,8,PAR1101001340,BATTERY FILTER,1,17,Part
JCL11280,1,M00001,LUB SERVICE,1,130,Labor
JCL11280,2,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,6,15,Part
JCL11280,3,PAR1220000005,"FILTER, OIL",1,25,Part
JCL11281,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11281,2,"9999",CONSUMABLES,1,10,Consumable
JCL11281,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.5,Part
JCL11281,4,PAR1104000199,OIL FILTER,1,14.75,Part
JCL11281,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11281,6,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11282,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11282,2,"9999",CONSUMABLES,1,10,Consumable
JCL11282,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11282,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11282,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11282,6,PAR1101001735,AIR FILTER,1,115,Part
JCL11282,7,PAR1101000871,AC FILTER,1,5.5,Part
JCL11282,8,M02001,R/R ATF,0.5,95,Labor
JCL11282,9,LUB1101000799,"AUTOMATIC TRANSMISSION FLUID, TOYOTA",1,135,Part
JCL11283,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11283,2,"9999",CONSUMABLES,1,10,Consumable
JCL11283,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11283,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11283,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11283,6,PAR1101000864,AIR FILTER,1,6.5,Part
JCL11283,7,PAR1101000871,AC FILTER,1,5.5,Part
JCL11283,8,M01006,R/R SPARK PLUGS,1,95,Labor
JCL11283,9,PAR1101001489,SPARK PLUG,4,66,Part
JCL11283,10,M02001,R/R ATF,0.5,95,Labor
JCL11283,11,LUB1101000799,"AUTOMATIC TRANSMISSION FLUID, TOYOTA",1,135,Part
JCL11284,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11284,2,"9999",CONSUMABLES,1,10,Consumable
JCL11284,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11284,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11284,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11285,1,M00002,AC CONDENSOR CLEANING,0.5,95,Labor
JCL11285,2,PAR9999001301,RADIATOR CAP,1,39,Part
JCL11285,3,PAR1101001331,COOLANT ACDELCO (RED),1,22,Part
JCL11286,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11286,2,"9999",CONSUMABLES,1,10,Consumable
JCL11286,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11286,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11286,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11286,6,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11286,7,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11287,1,TYR1101000008,"215 60 R16 95V TL RADIAL, BLACK HAWK TYRE",2,215,Part
JCL11288,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11288,2,"9999",CONSUMABLES,1,10,Consumable
JCL11288,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11288,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11288,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11288,6,PAR1101001735,AIR FILTER,1,115,Part
JCL11288,7,PAR1101000871,AC FILTER,1,5.5,Part
JCL11288,8,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11288,9,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11288,10,M02001,R/R ATF,0.5,95,Labor
JCL11288,11,LUB1101000799,"AUTOMATIC TRANSMISSION FLUID, TOYOTA",1,135,Part
JCL11289,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11289,2,"9999",CONSUMABLES,1,10,Consumable
JCL11289,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11289,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11289,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11289,6,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11289,7,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11289,8,PAR9999005735,BULB 12 V 21W (7504 -CHINA) SINGAL FILIMENT,1,5,Part
JCL11289,9,M00002,R/R FRONT WHEEL BEARING,3,95,Labor
JCL11289,10,PAR1101002519,FRT WHEEL HUB BEARING - CAMRY,2,115,Part
JCL11290,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11290,2,"9999",CONSUMABLES,1,10,Consumable
JCL11290,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11290,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11290,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11290,6,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11290,7,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11291,1,B17001,R/R FRONT BUMPER,6,95,Labor
JCL11291,2,B17013,R/R BONNET,1.5,95,Labor
JCL11291,3,"9999",CONSUMABLES,1,10,Consumable
JCL11291,4,"9999",PAINT AND THINNERS,2,25,Consumable
JCL11291,5,PAR1104000469,FRONT BUMPER,1,147,Part
JCL11291,6,PAR1104000236,FT BUMPER LOWER GRILL,1,213.843,Part
JCL11291,7,"9999",Labour EXCESS,1,16.66,O
JCL11292,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11292,2,"9999",CONSUMABLES,1,10,Consumable
JCL11292,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11292,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11292,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11292,6,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11292,7,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11293,1,M00001,LUBE SERVICE CONTRECT,1,145,Labor
JCL11293,2,PAR2719000001,OIL FILTER,1,45,Part
JCL11293,3,LUB1305000001,"5W-30 API SN/CF-ELF (TOTAL) DIESEL ENGINE OIL ACEA C2 & C3",12,20,Part
JCL11294,1,M00001,R/R FRONT & REAR BRAKE CLEAN & HAND BRAKE ADJUST,1,120,Labor
JCL11295,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11295,2,"9999",CONSUMABLES,1,10,Consumable
JCL11295,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11295,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11295,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11296,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11296,2,"9999",CONSUMABLES,1,10,Consumable
JCL11296,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11296,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11296,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11296,6,PAR9999001665,OIL PAN DRIAN PLUGS GASKET,1,5,Part
JCL11297,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11297,2,"9999",CONSUMABLES,1,10,Consumable
JCL11297,3,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11297,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11297,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11297,6,PAR9999006187,REMOTE BATTERY,1,6,Part
JCL11297,7,M03002,R/R REAR BRAKE PAD,0.5,95,Labor
JCL11297,8,PAR1101000997,BRAKE PAD REAR,1,27,Part
JCL11298,1,TYR1101000019,"205 65 R16 95H TL TYRE GOODRIDE",4,225,Part
JCL11299,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11299,2,"9999",CONSUMABLES,1,10,Consumable
JCL11299,3,PAR1906000054,OIL FILTER,1,34,Part
JCL11299,4,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11299,5,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11299,6,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11299,7,PAR1104000199,OIL FILTER,1,-14.07,R
JCL11300,1,M00003,ALTERNATOR PULLY AND BATTERY REPLACE,1.5,95,Labor
JCL11300,2,PAR1101002939,ALTERNATOR PULLY,1,130,Part
JCL11300,3,BAT9999005161,BATTERY 80D26L ACDELCO,1,345,Part
JCL11300,4,SLL01206,Vehicle bought by Recovery - Others,1,94.5,Service
JCL11300,5,M08003,R/R RADIATOR FAN MOTOR,1.5,95,Labor
JCL11300,6,PAR1101003701,FAN MOTOR,2,140,Part
JCL11300,7,M11035,STARTER MOTOR ASSEMBLY R/R,2.5,95,Labor
JCL11300,8,PAR1101003703,STARTER MOTOR,1,235,Part
JCL11301,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11301,2,"9999",CONSUMABLES,1,10,Consumable
JCL11301,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11301,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11301,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11301,6,PAR9999001665,OIL PAN DRIAN PLUGS GASKET,1,5,Part
JCL11301,7,PAR9999005735,BULB 12 V 21W (7504 -CHINA) SINGAL FILIMENT,1,5,Part
JCL11301,8,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11301,9,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11302,1,B00000,FRONT BUMPER TUCH UP,1,95,Labor
JCL11302,2,"9999",CONSUMABLES,1,10,Consumable
JCL11302,3,"9999",PAINT AND THINNERS,1,25,Consumable
JCL11302,4,"9999",Labour EXCESS,1,20,O
JCL11303,1,B17007,R/R REAR BUMPER,0.83,95,Labor
JCL11303,2,B17030,R/R TAIL DOOR,1,95,Labor
JCL11303,3,B17001,R/R FRONT BUMPER,2.33,95,Labor
JCL11303,4,B17023,R/R REAR RHS FENDER,1.5,95,Labor
JCL11303,5,"9999",CONSUMABLES,1,10,Consumable
JCL11303,6,"9999",PAINT AND THINNERS,4,25,Consumable
JCL11303,7,PAR9999002169,RR BUMPER STICKER ST(SHARJAH),1,5.691,Part
JCL11303,8,PAR9999002835,CALL CENTRE STICKER SHARJAH,1,2.856,Part
JCL11303,9,"9999",Labour EXCESS,1,93.75,O
JCL11304,1,B17007,R/R REAR BUMPER,2,95,Labor
JCL11304,2,"9999",CONSUMABLES,1,10,Consumable
JCL11304,3,"9999",PAINT AND THINNERS,1,10,Consumable
JCL11304,4,PAR1101001816,BACK LAMP REAR RH,1,84,Part
JCL11304,5,PAR9999002169,RR BUMPER STICKER ST(SHARJAH),1,5.691,Part
JCL11304,6,"9999",Labour EXCESS,1,0.31,O
JCL11305,1,B17016,R/R FRONT BUMPER,1,95,Labor
JCL11305,2,B17026,R/R FRONT RHS DOOR,2.5,95,Labor
JCL11305,3,"9999",CONSUMABLES,1,10,Consumable
JCL11305,4,"9999",PAINT AND THINNERS,2,25,Consumable
JCL11305,5,PAR9999005653,DOOR STICKER (AMAN TAXI - SHJ),1,8.369,Part
JCL11305,6,"9999",Labour EXCESS,1,69.13,O
JCL11308,1,M01006,R/R SPARK PLUGS,1,95,Labor
JCL11308,2,PAR1101001489,SPARK PLUG,4,66,Part
JCL11309,1,M01001,CARRYOUT PERIODIC MAINTENANCE SERVICE,1,95,Labor
JCL11309,2,"9999",CONSUMABLES,1,10,Consumable
JCL11309,3,LUB9999004725,SAE 5W30 TOTAL QUARTZ 7000 API SN,4.5,14.75,Part
JCL11309,4,PAR1104000199,OIL FILTER,1,14.5,Part
JCL11309,5,PAR9999005976,FUEL INJECTION CLEANER,1,10,Part
JCL11309,6,PAR1101001735,AIR FILTER,1,115,Part
JCL11309,7,PAR1101000871,AC FILTER,1,5.5,Part
JCL11309,8,PAR1101002966,"WIPER BLADE 18""",1,4,Part
JCL11309,9,PAR1101002967,"WIPER BLADE 24""",1,4,Part
JCL11309,10,PAR1101001340,BATTERY FILTER,1,17,Part
JCL11309,11,M02001,R/R ATF,0.5,95,Labor
JCL11309,12,LUB1101000799,"AUTOMATIC TRANSMISSION FLUID, TOYOTA",1,135,Part
